Entity;Day;Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)
India;2024/11/05;0.00010022086
India;2024/11/06;0.00010022086
India;2024/11/07;0.00010022086
India;2024/11/08;0.00010022086
India;2024/11/09;0.00010022086
India;2024/11/10;0.00010022086
India;2024/11/11;0.00010022086
India;2024/11/12;0.00010022086
India;2024/11/13;0.00010022086
India;2024/11/14;0.00010022086
India;2024/11/15;0.00010022086
India;2024/11/16;0.00010022086
India;2024/11/17;0.00010022086
India;2024/11/18;0.00010022086
India;2024/11/19;0.00010022086
India;2024/11/20;0.00010022086
India;2024/11/21;0.00010022086
India;2024/11/22;0.00010022086
India;2024/11/23;0.00010022086
India;2024/11/24;0.00010022086
India;2024/11/25;0.00010022086
India;2024/11/26;0.00010022086
India;2024/11/27;0.00010022086
India;2024/11/28;0.00010022086
India;2024/11/29;0.00010022086
India;2024/11/30;0.00010022086
India;2024/12/01;0.00010022086
India;2024/12/02;0
India;2024/12/03;0
India;2024/12/04;0
India;2024/12/05;0
India;2024/12/06;0
India;2024/12/07;0
India;2024/12/08;0
India;2024/12/09;0
India;2024/12/10;0
India;2024/12/11;0
India;2024/12/12;0
India;2024/12/13;0
India;2024/12/14;0
India;2024/12/15;0
India;2024/12/16;0.0003006626
India;2024/12/17;0.0003006626
India;2024/12/18;0.0003006626
India;2024/12/19;0.0003006626
India;2024/12/20;0.0003006626
India;2024/12/21;0.0003006626
India;2024/12/22;0.0003006626
India;2024/12/23;0
India;2024/12/24;0
India;2024/12/25;0
India;2024/12/26;0
India;2024/12/27;0
India;2024/12/28;0
India;2024/12/29;0
India;2024/12/30;0
India;2024/12/31;0
India;2025/01/01;0
India;2025/01/02;0
India;2025/01/03;0
India;2025/01/04;0
India;2025/01/05;0
India;2025/01/06;0.00010022086
India;2025/01/07;0.00010022086
India;2025/01/08;0.00010022086
India;2025/01/09;0.00010022086
India;2025/01/10;0.00010022086
India;2025/01/11;0.00010022086
India;2025/01/12;0.00010022086
India;2025/01/13;0
India;2025/01/14;0
India;2025/01/15;0
India;2025/01/16;0
India;2025/01/17;0
India;2025/01/18;0
India;2025/01/19;0
India;2025/01/20;0
India;2025/01/21;0
India;2025/01/22;0
India;2025/01/23;0
India;2025/01/24;0
India;2025/01/25;0
India;2025/01/26;0
India;2025/01/27;0
India;2025/01/28;0
India;2025/01/29;0
India;2025/01/30;0
India;2025/01/31;0
India;2025/02/01;0
India;2025/02/02;0
India;2025/02/03;0
India;2025/02/04;0
India;2025/02/05;0
India;2025/02/06;0
India;2025/02/07;0
India;2025/02/08;0
India;2025/02/09;0
India;2025/02/10;0
India;2025/02/11;0
India;2025/02/12;0
India;2025/02/13;0
India;2025/02/14;0
India;2025/02/15;0
India;2025/02/16;0
India;2025/02/17;0
India;2025/02/18;0
India;2025/02/19;0
India;2025/02/20;0
India;2025/02/21;0
India;2025/02/22;0
India;2025/02/23;0
India;2025/02/24;0
India;2025/02/25;0
India;2025/02/26;0
India;2025/02/27;0
India;2025/02/28;0
India;2025/03/01;0
India;2025/03/02;0
India;2025/03/03;0
India;2025/03/04;0
India;2025/03/05;0
India;2025/03/06;0
India;2025/03/07;0
India;2025/03/08;0
India;2025/03/09;0
India;2025/03/10;0.00020044172
India;2025/03/11;0.00020044172
India;2025/03/12;0.00020044172
India;2025/03/13;0.00020044172
India;2025/03/14;0.00020044172
India;2025/03/15;0.00020044172
India;2025/03/16;0.00020044172
India;2025/03/17;0
India;2025/03/18;0
India;2025/03/19;0
India;2025/03/20;0
India;2025/03/21;0
India;2025/03/22;0
India;2025/03/23;0
India;2025/03/24;0
India;2025/03/25;0
India;2025/03/26;0
India;2025/03/27;0
India;2025/03/28;0
India;2025/03/29;0
India;2025/03/30;0
India;2025/03/31;0
India;2025/04/01;0
India;2025/04/02;0
India;2025/04/03;0
India;2025/04/04;0
India;2025/04/05;0
India;2025/04/06;0
India;2025/04/07;0
India;2025/04/08;0
India;2025/04/09;0
India;2025/04/10;0
India;2025/04/11;0
India;2025/04/12;0
India;2025/04/13;0
India;2025/04/14;0
India;2025/04/15;0
India;2025/04/16;0
India;2025/04/17;0
India;2025/04/18;0
India;2025/04/19;0
India;2025/04/20;0
India;2025/04/21;0
India;2025/04/22;0
India;2025/04/23;0
India;2025/04/24;0
India;2025/04/25;0
India;2025/04/26;0
India;2025/04/27;0
India;2025/04/28;0
India;2025/04/29;0
India;2025/04/30;0
India;2025/05/01;0
India;2025/05/02;0
India;2025/05/03;0
India;2025/05/04;0
India;2025/05/05;0.00010022086
India;2025/05/06;0.00010022086
India;2025/05/07;0.00010022086
India;2025/05/08;0.00010022086
India;2025/05/09;0.00010022086
India;2025/05/10;0.00010022086
India;2025/05/11;0.00010022086
India;2025/05/12;0
India;2025/05/13;0
India;2025/05/14;0
India;2025/05/15;0
India;2025/05/16;0
India;2025/05/17;0
India;2025/05/18;0
India;2025/05/19;0.00010022086
India;2025/05/20;0.00010022086
India;2025/05/21;0.00010022086
India;2025/05/22;0.00010022086
India;2025/05/23;0.00010022086
India;2025/05/24;0.00010022086
India;2025/05/25;0.00010022086
India;2025/05/26;0.000701546
India;2025/05/27;0.000701546
India;2025/05/28;0.000701546
India;2025/05/29;0.000701546
India;2025/05/30;0.001403092
India;2025/05/31;0.0018039756
India;2025/06/01;0.0027059633
India;2025/06/02;0.0025055215
India;2025/06/03;0.0032070675
India;2025/06/04;0.0039086137
India;2025/06/05;0.004309497
India;2025/06/06;0.0040088347
India;2025/06/07;0.0040088347
India;2025/06/08;0.0033072885
India;2025/06/09;0.0031068467
India;2025/06/10;0.0027059633
India;2025/06/11;0.0023050797
India;2025/06/12;0.0020044174
India;2025/06/13;0.0025055215
India;2025/06/14;0.0031068467
India;2025/06/15;0.0040088347
India;2025/06/16;0.0038083927
India;2025/06/17;0.0039086137
India;2025/06/18;0.0039086137
India;2025/06/19;0.0042092763
India;2025/06/20;0.0034075093
India;2025/06/21;0.0026057423
India;2025/06/22;0.0017037546
India;2025/06/23;0.0019041963
India;2025/06/24;0.001503313
India;2025/06/25;0.0012026504
India;2025/06/26;0.0012026504
India;2025/06/27;0.0013028712
India;2025/06/28;0.001403092
India;2025/06/29;0.0012026504
India;2025/06/30;0.0011024295
India;2025/07/01;0.0013028712
India;2025/07/02;0.0013028712
India;2025/07/03;0.0010022087
India;2025/07/04;0.0009019878
India;2025/07/05;0.0009019878
India;2025/07/06;0.0010022087
India;2025/07/07;0.0010022087
India;2025/07/08;0.0010022087
India;2025/07/09;0.0011024295
India;2025/07/10;0.0010022087
India;2025/07/11;0.0011024295
India;2025/07/12;0.0008017669
India;2025/07/13;0.0008017669
India;2025/07/14;0.0009019878
India;2025/07/15;0.0010022087
India;2025/07/16;0.0011024295
India;2025/07/17;0.0011024295
India;2025/07/18;0.0011024295
India;2025/07/19;0.0012026504
India;2025/07/20;0.0012026504
India;2025/07/21;0.0010022087
India;2025/07/22;0.0008017669
India;2025/07/23;0.0006013252
India;2025/07/24;0.000701546
India;2025/07/25;0.00050110434
India;2025/07/26;0.00040088344
India;2025/07/27;0.0003006626
India;2025/07/28;0.00040088344
India;2025/07/29;0.00040088344
India;2025/07/30;0.00040088344
India;2025/07/31;0.0003006626
India;2025/08/01;0.0006013252
India;2025/08/02;0.0006013252
India;2025/08/03;0.0006013252
India;2025/08/04;0.00040088344
India;2025/08/05;0.0006013252
India;2025/08/06;0.0006013252
India;2025/08/07;0.0006013252
India;2025/08/08;0.0003006626
India;2025/08/09;0.0003006626
India;2025/08/10;0.0003006626
India;2025/08/11;0.00040088344
India;2025/08/12;0.00040088344
India;2025/08/13;0.00040088344
India;2025/08/14;0.00040088344
India;2025/08/15;0.00040088344
India;2025/08/16;0.00040088344
India;2025/08/17;0.00040088344
India;2025/08/18;0.0003006626
India;2025/08/19;0.00010022086
India;2025/08/20;0.0003006626
India;2025/08/21;0.00040088344
India;2025/08/22;0.00040088344
India;2025/08/23;0.00050110434
India;2025/08/24;0.00050110434
India;2025/08/25;0.00050110434
India;2025/08/26;0.00040088344
India;2025/08/27;0.00020044172
India;2025/08/28;0.00010022086
India;2025/08/29;0.00010022086
India;2025/08/30;0
India;2025/08/31;0
India;2025/09/01;0
India;2025/09/02;0
India;2025/09/03;0
India;2025/09/04;0
India;2025/09/05;0
India;2025/09/06;0.00010022086
India;2025/09/07;0.00010022086
India;2025/09/08;0.00010022086
India;2025/09/09;0.00010022086
India;2025/09/10;0.00010022086
India;2025/09/11;0.00010022086
India;2025/09/12;0.00010022086
India;2025/09/13;0
India;2025/09/14;0
India;2025/09/15;0
India;2025/09/16;0
India;2025/09/17;0
India;2025/09/18;0
India;2025/09/19;0
India;2025/09/20;0
India;2025/09/21;0
India;2025/09/22;0
India;2025/09/23;0
India;2025/09/24;0
India;2025/09/25;0
India;2025/09/26;0
India;2025/09/27;0
India;2025/09/28;0
United Kingdom;2020/01/09;0
United Kingdom;2020/01/10;0
United Kingdom;2020/01/11;0
United Kingdom;2020/01/12;0
United Kingdom;2020/01/13;0
United Kingdom;2020/01/14;0
United Kingdom;2020/01/15;0
United Kingdom;2020/01/16;0
United Kingdom;2020/01/17;0
United Kingdom;2020/01/18;0
United Kingdom;2020/01/19;0
United Kingdom;2020/01/20;0
United Kingdom;2020/01/21;0
United Kingdom;2020/01/22;0
United Kingdom;2020/01/23;0
United Kingdom;2020/01/24;0
United Kingdom;2020/01/25;0
United Kingdom;2020/01/26;0
United Kingdom;2020/01/27;0
United Kingdom;2020/01/28;0
United Kingdom;2020/01/29;0
United Kingdom;2020/01/30;0
United Kingdom;2020/01/31;0
United Kingdom;2020/02/01;0.002095315
United Kingdom;2020/02/02;0.002095315
United Kingdom;2020/02/03;0.002095315
United Kingdom;2020/02/04;0.00419063
United Kingdom;2020/02/05;0.00419063
United Kingdom;2020/02/06;0.00419063
United Kingdom;2020/02/07;0.00419063
United Kingdom;2020/02/08;0.002095315
United Kingdom;2020/02/09;0.002095315
United Kingdom;2020/02/10;0.002095315
United Kingdom;2020/02/11;0
United Kingdom;2020/02/12;0
United Kingdom;2020/02/13;0
United Kingdom;2020/02/14;0
United Kingdom;2020/02/15;0
United Kingdom;2020/02/16;0
United Kingdom;2020/02/17;0
United Kingdom;2020/02/18;0
United Kingdom;2020/02/19;0
United Kingdom;2020/02/20;0
United Kingdom;2020/02/21;0
United Kingdom;2020/02/22;0
United Kingdom;2020/02/23;0
United Kingdom;2020/02/24;0.002095315
United Kingdom;2020/02/25;0.002095315
United Kingdom;2020/02/26;0.002095315
United Kingdom;2020/02/27;0.002095315
United Kingdom;2020/02/28;0.002095315
United Kingdom;2020/02/29;0.002095315
United Kingdom;2020/03/01;0.002095315
United Kingdom;2020/03/02;0
United Kingdom;2020/03/03;0
United Kingdom;2020/03/04;0.002095315
United Kingdom;2020/03/05;0.002095315
United Kingdom;2020/03/06;0.00419063
United Kingdom;2020/03/07;0.00838126
United Kingdom;2020/03/08;0.01257189
United Kingdom;2020/03/09;0.01257189
United Kingdom;2020/03/10;0.01676252
United Kingdom;2020/03/11;0.02514378
United Kingdom;2020/03/12;0.031429727
United Kingdom;2020/03/13;0.044001617
United Kingdom;2020/03/14;0.06705008
United Kingdom;2020/03/15;0.09638449
United Kingdom;2020/03/16;0.1403861
United Kingdom;2020/03/17;0.19905493
United Kingdom;2020/03/18;0.2933441
United Kingdom;2020/03/19;0.40858644
United Kingdom;2020/03/20;0.5468772
United Kingdom;2020/03/21;0.685168
United Kingdom;2020/03/22;0.89889014
United Kingdom;2020/03/23;1.1545186
United Kingdom;2020/03/24;1.4751018
United Kingdom;2020/03/25;1.801971
United Kingdom;2020/03/26;2.2315104
United Kingdom;2020/03/27;2.7846737
United Kingdom;2020/03/28;3.4782228
United Kingdom;2020/03/29;4.2011065
United Kingdom;2020/03/30;4.9826593
United Kingdom;2020/03/31;5.824976
United Kingdom;2020/04/01;6.8810143
United Kingdom;2020/04/02;8.062772
United Kingdom;2020/04/03;9.288531
United Kingdom;2020/04/04;10.537339
United Kingdom;2020/04/05;11.779861
United Kingdom;2020/04/06;13.09991
United Kingdom;2020/04/07;14.428339
United Kingdom;2020/04/08;15.387994
United Kingdom;2020/04/09;16.362314
United Kingdom;2020/04/10;17.4875
United Kingdom;2020/04/11;18.252289
United Kingdom;2020/04/12;18.803356
United Kingdom;2020/04/13;19.255945
United Kingdom;2020/04/14;19.58491
United Kingdom;2020/04/15;19.714819
United Kingdom;2020/04/16;19.631006
United Kingdom;2020/04/17;19.245468
United Kingdom;2020/04/18;19.138607
United Kingdom;2020/04/19;19.029652
United Kingdom;2020/04/20;18.665066
United Kingdom;2020/04/21;18.132856
United Kingdom;2020/04/22;17.984089
United Kingdom;2020/04/23;17.627886
United Kingdom;2020/04/24;17.2633
United Kingdom;2020/04/25;16.670326
United Kingdom;2020/04/26;16.119259
United Kingdom;2020/04/27;15.553523
United Kingdom;2020/04/28;15.075791
United Kingdom;2020/04/29;14.461864
United Kingdom;2020/04/30;13.870985
United Kingdom;2020/05/01;13.275916
United Kingdom;2020/05/02;12.73742
United Kingdom;2020/05/03;12.278546
United Kingdom;2020/05/04;11.832244
United Kingdom;2020/05/05;11.344035
United Kingdom;2020/05/06;10.945926
United Kingdom;2020/05/07;10.614866
United Kingdom;2020/05/08;10.216756
United Kingdom;2020/05/09;9.900364
United Kingdom;2020/05/10;9.44568
United Kingdom;2020/05/11;9.097857
United Kingdom;2020/05/12;8.745845
United Kingdom;2020/05/13;8.224112
United Kingdom;2020/05/14;7.8029532
United Kingdom;2020/05/15;7.4404635
United Kingdom;2020/05/16;7.096832
United Kingdom;2020/05/17;6.7888207
United Kingdom;2020/05/18;6.537383
United Kingdom;2020/05/19;6.2943263
United Kingdom;2020/05/20;6.25242
United Kingdom;2020/05/21;6.105748
United Kingdom;2020/05/22;5.894121
United Kingdom;2020/05/23;5.6363974
United Kingdom;2020/05/24;5.3828645
United Kingdom;2020/05/25;5.0999966
United Kingdom;2020/05/26;4.8988466
United Kingdom;2020/05/27;4.630646
United Kingdom;2020/05/28;4.4797835
United Kingdom;2020/05/29;4.328921
United Kingdom;2020/05/30;4.215774
United Kingdom;2020/05/31;4.1193895
United Kingdom;2020/06/01;3.9831939
United Kingdom;2020/06/02;3.8029969
United Kingdom;2020/06/03;3.6353714
United Kingdom;2020/06/04;3.4970808
United Kingdom;2020/06/05;3.3336463
United Kingdom;2020/06/06;3.1136382
United Kingdom;2020/06/07;2.9669662
United Kingdom;2020/06/08;2.8244846
United Kingdom;2020/06/09;2.7574346
United Kingdom;2020/06/10;2.6778126
United Kingdom;2020/06/11;2.4766624
United Kingdom;2020/06/12;2.3991356
United Kingdom;2020/06/13;2.269226
United Kingdom;2020/06/14;2.1665556
United Kingdom;2020/06/15;2.06179
United Kingdom;2020/06/16;2.0052164
United Kingdom;2020/06/17;1.8920695
United Kingdom;2020/06/18;1.8564491
United Kingdom;2020/06/19;1.7286348
United Kingdom;2020/06/20;1.6615849
United Kingdom;2020/06/21;1.563105
United Kingdom;2020/06/22;1.5337706
United Kingdom;2020/06/23;1.416433
United Kingdom;2020/06/24;1.3661454
United Kingdom;2020/06/25;1.3179531
United Kingdom;2020/06/26;1.3095719
United Kingdom;2020/06/27;1.3493829
United Kingdom;2020/06/28;1.330525
United Kingdom;2020/06/29;1.3011906
United Kingdom;2020/06/30;1.2802374
United Kingdom;2020/07/01;1.250903
United Kingdom;2020/07/02;1.217378
United Kingdom;2020/07/03;1.1188983
United Kingdom;2020/07/04;1.0204184
United Kingdom;2020/07/05;0.95546365
United Kingdom;2020/07/06;0.911462
United Kingdom;2020/07/07;0.87374634
United Kingdom;2020/07/08;0.8423166
United Kingdom;2020/07/09;0.76269466
United Kingdom;2020/07/10;0.74802744
United Kingdom;2020/07/11;0.74802744
United Kingdom;2020/07/12;0.7396462
United Kingdom;2020/07/13;0.7103118
United Kingdom;2020/07/14;0.6684055
United Kingdom;2020/07/15;0.64954764
United Kingdom;2020/07/16;0.64745235
United Kingdom;2020/07/17;0.6348804
United Kingdom;2020/07/18;0.5510678
United Kingdom;2020/07/19;0.5301147
United Kingdom;2020/07/20;0.5154475
United Kingdom;2020/07/21;0.49868497
United Kingdom;2020/07/22;0.46935058
United Kingdom;2020/07/23;0.4463021
United Kingdom;2020/07/24;0.4316349
United Kingdom;2020/07/25;0.4630646
United Kingdom;2020/07/26;0.4316349
United Kingdom;2020/07/27;0.41487238
United Kingdom;2020/07/28;0.4316349
United Kingdom;2020/07/29;0.4043958
United Kingdom;2020/07/30;0.39391923
United Kingdom;2020/07/31;0.38134733
United Kingdom;2020/08/01;0.34153634
United Kingdom;2020/08/02;0.36668012
United Kingdom;2020/08/03;0.36039418
United Kingdom;2020/08/04;0.32896447
United Kingdom;2020/08/05;0.33944103
United Kingdom;2020/08/06;0.34153634
United Kingdom;2020/08/07;0.31010664
United Kingdom;2020/08/08;0.31848788
United Kingdom;2020/08/09;0.30382067
United Kingdom;2020/08/10;0.3080113
United Kingdom;2020/08/11;0.31220195
United Kingdom;2020/08/12;0.31639257
United Kingdom;2020/08/13;0.30172536
United Kingdom;2020/08/14;0.32477382
United Kingdom;2020/08/15;0.32896447
United Kingdom;2020/08/16;0.31639257
United Kingdom;2020/08/17;0.31848788
United Kingdom;2020/08/18;0.31010664
United Kingdom;2020/08/19;0.30172536
United Kingdom;2020/08/20;0.2912488
United Kingdom;2020/08/21;0.2682003
United Kingdom;2020/08/22;0.25353312
United Kingdom;2020/08/23;0.2367706
United Kingdom;2020/08/24;0.21372214
United Kingdom;2020/08/25;0.21791276
United Kingdom;2020/08/26;0.19276898
United Kingdom;2020/08/27;0.20743619
United Kingdom;2020/08/28;0.21372214
United Kingdom;2020/08/29;0.20534088
United Kingdom;2020/08/30;0.2095315
United Kingdom;2020/08/31;0.20115024
United Kingdom;2020/09/01;0.18857835
United Kingdom;2020/09/02;0.20743619
United Kingdom;2020/09/03;0.18438773
United Kingdom;2020/09/04;0.1822924
United Kingdom;2020/09/05;0.17600647
United Kingdom;2020/09/06;0.1822924
United Kingdom;2020/09/07;0.1948643
United Kingdom;2020/09/08;0.19905493
United Kingdom;2020/09/09;0.21162681
United Kingdom;2020/09/10;0.22210339
United Kingdom;2020/09/11;0.22000808
United Kingdom;2020/09/12;0.23467529
United Kingdom;2020/09/13;0.24305654
United Kingdom;2020/09/14;0.26191437
United Kingdom;2020/09/15;0.2765816
United Kingdom;2020/09/16;0.27029565
United Kingdom;2020/09/17;0.2912488
United Kingdom;2020/09/18;0.32686913
